wos_id,prediction,probNeg,probPos,weightN,weightP,id,wos_id,doi,source,title,pubtype,doctype,pubyear,pubmonth,language,abstract,subject_con,is_comp,Economics and business,Educational sciences,Law,Media and communication,Other social sciences,Political science,Psychology,Social and economic geography,Sociology,prediction_partial,probNeg_partial,probPos_partial,weightN_partial,weightP_partial
WOS:000204105500004,0,0.9221814322226906,0.2364264135659171,1.2189761400222778,-1.2533857822418213,53666976,WOS:000204105500004,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,"Spiderman Is Not for Babies (Peter, 4 years): The ""Boys and Reading Problem"" from the perspective of the boys themselves",Journal,Article,2007.0,3.0,English,"Interviews were conducted with 43 Canadian boys, ages 4 to 12 years. The boys'personal collections of reading and information materials were inventoried. Results indicate that boys are reading, but their preferred reading materials (e.g., non-fiction, comic books, game manuals) are not those usually privileged by teachers, librarians, and parents.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9798146693875616,0.1422843498878988,2.06557035446167,-1.816836953163147
WOS:000204105500005,1,0.5460495166620027,0.6271164246612243,0.09954188764095306,-0.0851796492934227,52574872,WOS:000204105500005,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,Informational practices of the medical staff in university hospital centres: Crossroads of the scientific logic and the professional culture,Journal,Article,2007.0,3.0,English,The digital technologies produce important changes in the specialized information practices. This study alms at characterizing the practices of the medical staff in university hospitals. This population is particularly interesting since the informational practices are both a support for the professional activities and a means of continuous education.,Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.8946667830317508,0.2974093119544245,1.1683534383773804,-0.9709690809249878
WOS:000204105600001,1,0.4550661114307133,0.7085388671829691,-0.07923609018325806,0.10098568350076677,50894269,WOS:000204105600001,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,A very short history of copyright: Adopting the user's perspective,Journal,Article,2006.0,9.0,English,"The prevalent discourse on copyright emphasizes the perspective of rights-holders with little or no attention paid to users' rights. The historical evolution of copyright in common-law countries shows that, despite the balanced approach rooted in the legislation since the very beginning, legislators have constantly expanded the scope and duration of the protection offered to intellectual and artistic creations. This trend significantly reduces the potential of the digital revolution for a more democratic dissemination of information and knowledge. In this context, librarians should advocate a strong public domain and the extension of fair dealing to digital documents.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9208893722708458,0.24575151830873365,1.2506763935089111,-1.203816294670105
WOS:000204105600002,0,0.9734226040649568,0.1413077052270459,1.769349455833435,-1.8314077854156492,51743814,WOS:000204105600002,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,The Institute of Professional Librarians of Ontario: On the history and historiography of a professional association,Journal,Article,2006.0,9.0,English,"A descriptive analysis of the histories of the Institute of Professional Librarians of Ontario (1960-1976) reveals not only the circumstances surrounding the creation, growth, and decline of this singular expression of the professionalization of librarianship but also foregrounds the ways in which the historical narration of the profession must look beyond the traditional delineation of intrinsic traits in order to circumscribe librarianship more adequately. To that end, consideration is given to one important factor, the Royal Commission Inquiry into Civil Rights (1964-71). It is evident that historical recovery of this sort is crucial to the profession's self-understanding as it negotiates its contemporary stance with respect to both librarians and the publics that they serve.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9848819395323528,0.12533768794650854,2.218571901321411,-1.958059787750244
WOS:000204105600003,0,0.8575703551384578,0.34527898455165124,1.0017465353012085,-0.7935085296630859,52021707,WOS:000204105600003,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,Is digitization sufficient for collective remembering? Access to and use of cultural heritage collections,Journal,Article,2006.0,9.0,English,Cultural heritage institutions play an important role in preserving and providing access to cultural heritage materials. Digitizing those collections has become an essential task in fulfilling this role. This paper begins by examining collective memory by its definition and usage and by exploring the function of cultural heritage institutions in collective remembering. The benefits and challenges that arise in the process of digitization when digitally remediating cultural heritage materials are discussed. This paper concludes by considering issues in preserving and providing access to cultural heritage materials and their impact on sustaining collective memory in institutions.,Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9663131287552346,0.17261336313312128,1.754894495010376,-1.6014852523803709
WOS:000204105600004,1,0.28908432843542153,0.8528526577979599,-0.3837198317050934,0.5161155462265015,51818335,WOS:000204105600004,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,International students and the academic library: A case study,Journal,Article,2006.0,9.0,English,"This paper presents a pilot study that examined the experiences of Chinese graduate students in using the University of Alberta Libraries. The findings outline the challenges faced by students when working in a second language and navigating library technologies, with a focus on the students' information literacy skills.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.933417980273358,0.242342916645794,1.4316391944885254,-1.2087793350219729
WOS:000204105600005,1,0.5892055808878772,0.5953479704945239,0.2178206890821457,-0.14286157488822934,51408607,WOS:000204105600005,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,Implications of missing data in survey research,Journal,Article,2006.0,9.0,English,"This paper focuses on types of missing data on surveys and provides information about addressing the problem. A particular type of missing data discussed is item non-response, a problem encountered by library and information science researchers. An overview of issues associated with missing data on surveys and theoretical and methodological techniques for dealing with missing data is presented. A basic discussion of terminology and procedures for missing data is included and a theoretical framework for missing data is presented. Three mechanisms that can produce missing data are explained and ""state of the art"" procedures are discussed.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,1,0.3674017196948777,0.773084268396527,-0.31886982917785645,0.22450990974903107
WOS:000204105600006,1,0.16719317174233708,0.9347112360094864,-0.7328395843505859,0.8728122711181641,50957322,WOS:000204105600006,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,HIV/AIDS information exchange in rural communities: Preliminary findings from a three-province study,Journal,Article,2006.0,9.0,English,"People with HIV/AIDS face particular challenges if they live in rural Canada, including invisibility, stigma, and limited local services. This study examines the information seeking of people with HIV/AIDS and their friends/family in this rural context, using three theoretical frameworks that span information seeking, incidental information acquisition and information sharing.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.7754450124322488,0.4043036601193476,0.5974334478378296,-0.6418830156326294
WOS:000205747900001,0,0.7880477900485091,0.4187847508312723,0.7472372651100159,-0.5659606456756592,53687969,WOS:000205747900001,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,"Evolving Information in an ""Evidence-Based"" World: Theoretical Considerations",Journal,Article,2007.0,9.0,English,"This literature-based critical analysis focuses on evidence-based practice and knowledge translation theory, particularly the Promoting Action on Research Implementation in Health Services (PARIHS) framework. It investigates perspectives that help to explore factors that influence information behaviour where health information is uncertain and/or evolving. A medical case study provides context for this study.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.7545097593370532,0.4372552330431505,0.5888148546218872,-0.5339961647987366
WOS:000205747900002,1,0.2935461456679403,0.8515663752330783,-0.3570038974285126,0.5212191343307495,53916833,WOS:000205747900002,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,"Just Enough Information: Information Behaviour, Organizational Culture, and Decision Making in Municipal Government",Journal,Article,2007.0,9.0,English,"A complex, time-driven work environment with frequently changing priorities often requires that the information needed for decision making be ""just enough"" to inform the decision. The use of just enough information can be fostered by an organizational culture that privileges some behaviours over others and is a primary contributor to information behaviour in the organization. This study examines how organizational culture affects the amount of information available in an organization for decision making.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.8171897923666416,0.3651136379310452,0.7423015832901001,-0.7551212906837463
WOS:000205747900003,0,0.7845273041841709,0.4081001804087755,0.6777485609054565,-0.6144986152648926,53138976,WOS:000205747900003,,CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION E,Relations of Production: Representations of Consumers and Their Health Needs on Mainstream and Alternative Health Information Sites,Journal,Article,2007.0,9.0,English,"The Internet has made it possible for information that was formerly in the control of medical experts to ""escape"" (Nettleton and Burrows 2003), enabling lay citizens to appropriate and (re-)produce health information. This opportunity may be of particular benefit to members of marginalized social groups, such as lesbians, who may underutilize mainstream health care services as a result of negative experiences with health care providers (Hutchinson, Thompson, and Cederbaum 2006). In this article, we describe the results of an analysis of government-sponsored or mainstream health information Web sites and alternative lesbian-focused health Web sites to explore the processes of production and representation. These processes comprise part of the circuit of culture, a cultural studies model that describes the relationships among the production, representation, consumption, regulation, and identity of cultural artefacts (Hall 1997). Our analysis reveals important differences in the ways in which mainstream and alternative sites represent lesbians and their health concerns. Whereas there is a clear division between producer and consumer roles on mainstream sites, on alternative sites these roles converge; that is, the producers of information content are also its consumers, with the result that the sites differ significantly in their objectives and their positioning of the health concerns of site users.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9641505088661562,0.18623280009952595,1.780733346939087,-1.5111846923828125
WOS:000206467300001,1,0.5335841889278675,0.6399174331424092,0.08140671253204346,-0.053132615983486176,53821156,WOS:000206467300001,10.1108/00012530710839588,ASLIB PROCEEDINGS,What do faculty and students really think about e-books?,Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this article is to report on a large-scale survey that was carried Out to assess academic users' awareness, perceptions and existing levels of use of e-books. The survey also seeks to find out about the purposes to which electronic books were put, and to obtain an understanding of the most effective library marketing and communication channels. Design/methodology/approach - An e-mail invitation to participate in the survey was distributed to all UCL staff and students (approximately 27,000) in November 2006, and 1,818 completions were received, an effective response rate of at least 6.7 per cent. Statistical analyses were carried out on the data using Software Package for Social Sciences (SPSS). Findings - The survey findings point to various ways in which user uptake and acceptance of e-books may be encouraged. Book discovery behaviour, a key issue for publishers and librarians in both print and electronic environments, emerges as a critical focus for service delivery and enhancement. Originality/value - The survey is part of an action research project, CIBER's SuperBook, that will further investigate the issues raised in this initial benchmarking survey using deep log analysis and qualitative methods. The paper partly fills the gap in the literature on e-books which has mainly focused on usage and not the users.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9448821251262828,0.2269828863067669,1.5594644546508791,-1.282121658325195
WOS:000206467300002,1,0.12811260735037136,0.9559859585977462,-0.8943617939949036,1.0233888626098633,52322480,WOS:000206467300002,10.1108/00012530710839597,ASLIB PROCEEDINGS,Pupil use of a school intranet's library pages,Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this paper is to investigate pupil use of a newly-created section of a school intranet established to promote greater interest in the organisation's library. Design/methodology/approach - In October 2006, data collected over a two-week period via Microsoft SharePoint, the software which supports the intranet, were examined in order to explore overall levels of use of the library pages, differences in interest between girls and boys, variations in use among youngsters in the particular year groups and the extent to which use changed over time. Findings - Although an equal number of girls and boys visited the library pages, the former recorded more hits. Use was greatest among Year Eleven females but few youngsters of either gender or any age returned to the library section on a day subsequent to their initial visit. Interest fell away rapidly within days of the principal phase of data collection commencing. Research limitations/implications - The data employed were limited to the usage figures provided by the SharePoint log. Future research should, if possible, address whether the new intranet section has led to greater use of the actual library. Practical implications - To ensure that consultation of library pages is sustained over a prolonged period, much needs to be done to tie their content into wider school activities. Originality/value - This is the first paper devoted to pupil use of a section of a school intranet developed to publicise the organisation's library, and it will interest both academics studying young people's information behaviour and school librarians considering ways of promoting their libraries.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9352585856258672,0.22400252605181956,1.3609977960586548,-1.3094241619110107
WOS:000206467300003,1,0.20288429924662815,0.9149017531941418,-0.5884731411933899,0.7798908352851868,52922052,WOS:000206467300003,10.1108/00012530710839605,ASLIB PROCEEDINGS,Disciplinary repositories in the social sciences,Journal,Article,2007.0,1.0,English,Purpose - The purpose of this paper is to review the development of disciplinary repositories in the social sciences. Design/methodology/approach - The concentration of this article is on a discussion of the operational styles of existing repositories. Findings - The paper argues that appropriate operational styles of digital repositories will change the culture of information exchange in the social science disciplines. It finds that many successful repositories have employed the strategy of decentralization in their operations. This model can efficiently and effectively reach individual scholars in broad areas. Originality/value - Most existing repositories in the social sciences have not gained ground in attracting scholars. They could learn from successful repositories to improve their own operational plans.,Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.6642096401265316,0.5191848671508453,0.3497304916381836,-0.3323802947998047
WOS:000206467300004,1,0.2573143123305959,0.8789119907909596,-0.43526437878608704,0.624710202217102,53053955,WOS:000206467300004,10.1108/00012530710839614,ASLIB PROCEEDINGS,"Integration of the research library service into the editorial process ""Embedding"" the librarian into the media",Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this paper is to review and Outline changing paradigms in information management in the context of the modern media organisation and to realign and decentralise library services according to Such paradigms. Design/methodology/approach - The methodology was to review literature and international best practice in newsroom library, research and reference services and apply results to a restructuring process whereby librarians were ""embedded"" into newsroom operations. Findings - The new ""embedded"" structure resulted in librarians playing a more active role in the editorial process, and establishing closer, more collaborative, relationships with library clients. Six months after the restructure, a 15 per cent increase in research and reference work was recorded with a corresponding enhancement in the profile of the library service. Practical implications - Opportunities emerged to use the restructure as a chance to re-brand the library and. when publicising the changes to users, to increase the library's client base by marketing to staff previously unaware of library services. Originality/value - The paper applies a range of trends in traditional information management literature and practice to the specific context of the newspaper newsroom, accounts of which have not hitherto been reported.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.9477941052079852,0.21559343452861213,1.553790807723999,-1.3451510667800903
WOS:000206467300005,1,0.17421827565160167,0.9354271988257784,-0.630257785320282,0.9257637262344359,53405414,WOS:000206467300005,10.1108/00012530710839623,ASLIB PROCEEDINGS,Representing evidence about interpersonal relationships of public people in the Semantic Web,Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this paper is to describe an attempt to provide a model for the description of the major aspects of historical interpersonal relationships between celebrities, with a focus on modelling different kinds of evidence about them, from documented and contrasted data to mere rumours. Design/methodology/approach - The approach takes the form of analysis of cases and ontology engineering. A formal schema is provided for the model. The way information can be organized according to this is illustrated with examples about life facts and rumours regarding a popular Hollywood actress. Findings - Some web systems that exploit the representation of personal relationships for purposes such as finding jobs or business opportunities have gained popularity recently. These systems enable users to take advantage of their personal information when combined with information provided by others who are willing to attain similar objectives. However, the importance of that kind of social information can also be applied to other fields in which the information is not directly provided by users, but comes from historical evidence or indirect sources. This is especially relevant to creating knowledge representations that attempt to reconstruct the social networks of celebrities or historical characters. Originality/value - The model described in this paper can be used to gain insight regarding the historical course of their lives, and of their work relationships, as affected by personal ties. Further, the model could also be used to understand other culture-bound issues or phenomena in the social sphere.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,1,0.5129760198867973,0.6459967424867255,-0.014122096821665762,-0.06603783369064331
WOS:000206467300006,1,0.07141926338191247,0.9828512249043576,-1.155746340751648,1.4093433618545532,53563477,WOS:000206467300006,10.1108/00012530710839632,ASLIB PROCEEDINGS,MPs online: an evaluative study of MPs' use of web sites,Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this paper is to evaluate the content and usability of a sample of 50 UK MPs' web sites. Design/methodology/approach - Score sheets were developed for the evaluation of web sites based on an extensive review of the relevant literature. In addition, a questionnaire was sent to all MPs who had a web site at the time of the research. Findings - The web sites in general scored poorly in terms of content and usability. Liberal Democrats' web sites scored the highest overall. The main reason why MPs set up web sites was to improve communications with their constituents. However, many MPs had problems finding the time and funds to set up and maintain their web sites. There is a growing interest in interactive web sites. Research limitations/implications - Not every MP's web site was evaluated, nor was every MP approached regarding their attitude to web sites. Practical implications - A series of recommendations on how MPs can improve their web sites is provided. It is clear that MPs' web sites are a long way from being ideal. Funding is-Lies need to be addressed. Originality/value - This is the latest such survey for a number of years.",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,0,0.7970976744823813,0.3918770023335197,0.7020453214645386,-0.6662071943283081
WOS:000206467500002,1,0.008136654785922154,0.9993168328885204,-2.3264946937561035,2.4767115116119385,52989223,WOS:000206467500002,10.1108/00220410710758968,JOURNAL OF DOCUMENTATION,Information systems and creativity: an empirical study,Journal,Article,2007.0,1.0,English,"Purpose - The purpose of this paper is to report research that sought to understand the requirements of information systems designed to support people engaged in creative intellectual activity. The research aimed to provide empirical evidence based on a case study of a particular arena of creativity, namely electro-acoustic music composition. However, it also sought to identify issues that may apply more widely to other arenas of human creativity. Design/methodology/approach - The research was based on a related series of three in-depth studies of electro-acoustic music composers at work. These studies entailed the collection of qualitative data from interviews, observations and ""think aloud"" protocols. These data were analysed inductively to reveal concepts and relationships that formed the basis for a model of interactions between the composers and the information systems with which they were working. Findings - The paper presents a model of relationships between information system features and use, and the resulting effects in terms of the extent to which creativity was perceived by the composers to have been facilitated and inhibited. In particular, a number of tensions were identified which suggest that conventional ""best practice"" in the design of data-intensive information systems may be fundamentally at odds with the requirements of such systems to support important aspects of creativity. Research limitations/implications - The limitations associated with in-depth qualitative research based on small samples is acknowledged, relating in particular to its lack of ability to generalise on the basis of statistical probability. However, Such an approach arguably offers the complementary strength of being particularly suited to exploratory research aimed essentially at charting new territory and identifying rich and possibly unanticipated constructs rather than testing hypotheses based on existing theory. The resultant findings, however, must remain tentative and provisional pending further systematic investigation designed to establish the extent to which they are generalisable. Practical implications - As well as identifying limitations in conventional approaches to designing data-intensive information systems, an alternative architecture is proposed which seeks better to map onto the requirements of creativity support. It is hoped that both the criticisms of conventional approaches and the proposed novel architecture may be of practical use to those engaged in the design of data-intensive creativity support systems. Originality/value - The research reported here offers a novel perspective on the design of information systems in that it identifies a tension between conventional ""best practice"" in system design and the requirements of important aspects of creativity support. It has the advantage of being based on the in-depth observation of real composers in action over protracted periods of time. It also proposes a novel system architecture w",Information Science & Library Science,True,False,False,False,True,False,False,False,False,False,1,0.3916240567323803,0.7559914300780499,-0.2471169233322144,0.19337375462055206
